English (source / theme base),French (Canada) — translation layer
"<p>Espresso isn't a bean or a roast — it's a method. A pump drives hot water through finely-ground, tightly-packed coffee at high pressure (around nine bars), extracting a concentrated ounce or two topped with a layer of golden <em>crema</em>. That intensity is what makes espresso the building block for milk drinks and long blacks alike.</p>","<p>L'espresso n'est ni un grain ni une torréfaction — c'est une méthode. Une pompe pousse de l'eau chaude à travers un café finement moulu et bien tassé à haute pression (environ neuf bars), extrayant 30 à 60 mL concentrés coiffés d'une couche de <em>crema</em> dorée. C'est cette intensité qui fait de l'espresso la base des boissons lactées comme des cafés allongés.</p>"
"<p>Espresso machines range from hands-on to hands-off:</p><ul><li><strong>Semi-automatic</strong> — you control the shot, the machine controls pressure. The sweet spot for most home baristas.</li><li><strong>Automatic</strong> — one-touch shots and milk for café drinks with less practice.</li><li><strong>Built-in grinder</strong> — grind fresh beans right into the portafilter for the best possible flavor.</li></ul>","<p>Les machines à espresso vont du plus manuel au plus automatisé :</p><ul><li><strong>Semi-automatique</strong> — vous contrôlez l'extraction, la machine contrôle la pression. Le point idéal pour la plupart des baristas maison.</li><li><strong>Automatique</strong> — cafés et lait en une touche pour des boissons de café avec moins de pratique.</li><li><strong>Broyeur intégré</strong> — moulez des grains frais directement dans le porte-filtre pour la meilleure saveur possible.</li></ul>"
"<p>Explore our espresso machines, or take the quiz and we'll match you to the right one for your skill level and space.</p>","<p>Explorez nos machines à espresso, ou faites le questionnaire et nous vous jumellerons à celle qui convient à votre niveau et à votre espace.</p>"
"<p>Explore quick tips, initial setup, and more</p>","<p>Découvrez des astuces rapides, la configuration initiale, et plus encore</p>"
"<p>Fast-Boil kettles are for everyday tea and coffee drinkers who want speed and value without extra features. If you brew black or herbal tea, instant coffee, hot chocolate, oatmeal, ramen, or the occasional pour-over — and you'd rather press one button than scroll through settings — this is your kettle. It's an easy pick for busy households, first apartments, dorms, offices, and anyone who simply wants hot water, fast, at the best price.</p>","<p>Les bouilloires à ébullition rapide sont conçues pour les amateurs de thé et de café de tous les jours qui recherchent la vitesse et la valeur sans fonctions supplémentaires. Si vous préparez du thé noir ou des tisanes, du café instantané, du chocolat chaud, du gruau, des ramen ou un café filtre à la main à l'occasion — et que vous préférez appuyer sur un seul bouton plutôt que de parcourir des réglages — c'est la bouilloire qu'il vous faut. C'est un choix facile pour les ménages occupés, les premiers appartements, les résidences étudiantes, les bureaux et quiconque veut simplement de l'eau chaude, rapidement, au meilleur prix.</p>"
"<p>Fast-Boil kettles bring water to a full boil and then shut off automatically — they don't hold it at temperature afterward, which is ideal if you pour your cup right when it's ready. If you tend to sip slowly or come back for refills without wanting to re-boil, Chefman also makes Keep-Warm kettles that hold hot water for up to an hour. For most everyday tea and coffee drinkers, a Fast-Boil kettle is all you need.</p>","<p>Les bouilloires à ébullition rapide portent l'eau à pleine ébullition puis s'éteignent automatiquement — elles ne la maintiennent pas au chaud ensuite, ce qui est idéal si vous versez votre tasse dès qu'elle est prête. Si vous avez tendance à siroter lentement ou à revenir vous resservir sans vouloir refaire bouillir, Chefman fabrique aussi des bouilloires à maintien au chaud qui gardent l'eau chaude jusqu'à une heure. Pour la plupart des amateurs de thé et de café de tous les jours, une bouilloire à ébullition rapide suffit amplement.</p>"
"<p>Fill the reservoir, add a filter, scoop in your grounds, and hit brew. A few minutes later you've got anywhere from a single mug to a full twelve-cup carafe.</p><ul><li>Minimal hands-on time</li><li>Brews large batches at once</li><li>Simple, quick cleanup</li></ul>","<p>Remplissez le réservoir, ajoutez un filtre, versez votre café moulu et lancez l'infusion. Quelques minutes plus tard, vous avez de quoi remplir d'une seule tasse à une carafe complète de douze tasses.</p><ul><li>Peu de manipulation</li><li>Prépare de grandes quantités d'un coup</li><li>Nettoyage simple et rapide</li></ul>"
"<p>Fill, press, and you've got a rolling boil in about three minutes — no dials, no settings, just hot water fast. Fast-Boil kettles are our most popular and most affordable way to heat water for tea, coffee, and everything in between.</p>","<p>Remplissez, appuyez et vous obtenez une ébullition franche en environ trois minutes — pas de molettes, pas de réglages, juste de l'eau chaude rapidement. Les bouilloires à ébullition rapide sont notre façon la plus populaire et la plus abordable de chauffer l'eau pour le thé, le café et tout le reste.</p>"
<p>FIRST TIMER?</p>,<p>PREMIÈRE FOIS?</p>
<p>Fly through the land of treats and thread the gaps between the sweets.</p>,<p>Volez à travers le pays des gâteries et faufilez-vous entre les douceurs.</p>
"<p>For fresh-tasting coffee, empty the water reservoir between uses. Wash the reservoir as needed with warm, soapy water. Rinse and dry well.</p>","<p>Pour un café au goût frais, videz le réservoir d'eau entre les utilisations. Lavez le réservoir au besoin à l'eau chaude savonneuse. Rincez et séchez bien.</p>"
"<p>For the best-tasting pot, use about two tablespoons of coffee per six ounces of water, and give your machine a vinegar rinse every month to keep mineral buildup from dulling the flavor.</p>","<p>Pour la meilleure carafe, utilisez environ deux cuillères à soupe de café pour 180 mL d'eau, et rincez votre machine au vinaigre chaque mois pour empêcher les dépôts minéraux d'atténuer la saveur.</p>"
"<p>Fresh, evenly-ground beans and a good tamp matter more than any single setting. If your shot pulls too fast and tastes sour, grind finer; too slow and bitter, grind coarser. Small tweaks, big difference.</p>","<p>Des grains frais, moulus uniformément, et un bon tassage comptent plus que n'importe quel réglage. Si votre café s'extrait trop vite et goûte acide, moulez plus fin; trop lentement et amer, moulez plus grossier. De petits ajustements, une grande différence.</p>"
"<p>Freshly ground beans make a noticeable difference for espresso, so you'll need either a built-in grinder or a separate one if you brew from whole beans. If you'd rather skip grinding, you can use pre-ground coffee labeled specifically for espresso or a machine that takes pods, which require no grinder at all.</p>","<p>Des grains fraîchement moulus font une différence notable pour l'espresso, vous aurez donc besoin d'un broyeur intégré ou d'un broyeur séparé si vous infusez à partir de grains entiers. Si vous préférez éviter la mouture, vous pouvez utiliser du café pré-moulu portant la mention espresso ou une machine qui accepte les capsules, qui ne nécessitent aucun broyeur.</p>"
"<p>From gooseneck kettles for pour-over coffee to our high-wattage Lightning kettles, it's easy to see why Chefman is America's #1 brand of electric kettles.</p>","<p>Des bouilloires à col de cygne pour le café filtre à la main à nos bouilloires Lightning à haute puissance, il est facile de comprendre pourquoi Chefman est la marque no 1 de bouilloires électriques en Amérique.</p>"
"<p>From one-touch pods to café-quality espresso, every Chefman coffee maker is built to make better mornings easier. Take a look at the full range and pick your perfect brew.</p>","<p>Des capsules en une touche à l'espresso de qualité café, chaque cafetière Chefman est conçue pour rendre vos matins meilleurs plus facilement. Parcourez toute la gamme et choisissez votre infusion parfaite.</p>"
"<p>From smart cooking to spring cleaning, the Chefman family has a little something for everyone. Chefman, CHEF iQ, Iceman and BUFF are entirely designed with you in mind. From our home to yours, thank you.</p>","<p>De la cuisine intelligente au grand ménage du printemps, la famille Chefman a un petit quelque chose pour tout le monde. Chefman, CHEF iQ, Iceman et BUFF sont entièrement conçus en pensant à vous. De notre maison à la vôtre, merci.</p>"
<p>Get free shipping on orders of $150 or more</p>,<p>Obtenez la livraison gratuite pour les commandes de 150 $ ou plus</p>
<p>Give customers details about the banner image(s) or content on the template.</p>,<p>Donnez aux clients des détails sur la ou les images de la bannière ou le contenu du modèle.</p>
"<p>Gooseneck kettles are made for pour-over coffee lovers, matcha drinkers, and anyone who takes pride in a beautiful, controlled pour. The compact 0.8L size (about 2–4 cups) is perfect for solo brewers, small kitchens, and travel, while the precise spout rewards anyone dialing in their morning ritual. If you want café-quality control at home — or simply enjoy the satisfying feel of a slow, deliberate pour — this is your kettle.</p>","<p>Les bouilloires à col de cygne sont conçues pour les amateurs de café filtre à la main, les buveurs de matcha et quiconque met un point d'honneur à réussir un versement soigné et maîtrisé. Le format compact de 0,8 L (environ 2 à 4 tasses) est parfait pour les buveurs solitaires, les petites cuisines et les voyages, tandis que le bec précis récompense quiconque peaufine son rituel matinal. Si vous voulez un contrôle de qualité café à la maison — ou que vous appréciez simplement la sensation satisfaisante d'un versement lent et posé — c'est la bouilloire qu'il vous faut.</p>"
"<p>Green tea is best brewed around 170–180°F. Boiling water at 212°F scorches the delicate leaves and makes them bitter, so a temperature-control kettle lets you dial in the lower heat that keeps green tea smooth and sweet.</p>",<p>Le thé vert s'infuse idéalement autour de 77–82 °C. L'eau bouillante à 100 °C brûle les feuilles délicates et les rend amères; une bouilloire à contrôle de température vous permet donc de régler la chaleur plus basse qui garde le thé vert doux et sucré.</p>
"<p>Hand-wash the glass body and lift-out lid, and never submerge the electrical base. If you have hard water, descale monthly: fill the kettle with a 50/50 mix of water and white vinegar, bring it to a boil, let it sit 15–20 minutes, then rinse well. Regular descaling keeps boil times fast and water tasting fresh.</p>","<p>Lavez à la main le corps en verre et le couvercle amovible, et n'immergez jamais la base électrique. Si votre eau est dure, détartrez chaque mois : remplissez la bouilloire d'un mélange 50/50 d'eau et de vinaigre blanc, portez à ébullition, laissez reposer de 15 à 20 minutes, puis rincez bien. Un détartrage régulier maintient des temps d'ébullition rapides et une eau au goût frais.</p>"
"<p>Hand-wash the kettle body and the infuser basket, and never submerge the electrical base. If you have hard water, descale about once a month by boiling a 50/50 mix of water and white vinegar, letting it sit for 15 to 20 minutes, then rinsing well. This keeps boil times fast and your water tasting fresh.</p>","<p>Lavez à la main le corps de la bouilloire et le panier-infuseur, et n'immergez jamais la base électrique. Si votre eau est dure, détartrez environ une fois par mois en faisant bouillir un mélange 50/50 d'eau et de vinaigre blanc, en le laissant reposer de 15 à 20 minutes, puis en rinçant bien. Cela maintient des temps d'ébullition rapides et une eau au goût frais.</p>"
<p>How to locate your Chefman product model number:</p>,<p>Comment trouver le numéro de modèle de votre produit Chefman :</p>
"<p>If a coffee pod was used, remove the capsule receptacle with the pod. Discard the pod.</p>","<p>Si une capsule de café a été utilisée, retirez le réceptacle à capsule avec la capsule. Jetez la capsule.</p>"
"<p>If coffee grounds were used, remove the reusable coffee filter. Discard the grounds, then rinse the niter with water, and dry completely.<br/><br/><strong>NOTE: </strong>Be sure to discard brewed coffee grounds promptly. If they sit in the brew chamber or coffee filter for an extended period of time, they may begin to mold.</p>","<p>Si du café moulu a été utilisé, retirez le filtre à café réutilisable. Jetez le café moulu, puis rincez le filtre à l'eau et séchez complètement.<br/><br/><strong>NOTE : </strong>Assurez-vous de jeter rapidement le café moulu infusé. S'il reste dans la chambre d'infusion ou le filtre à café pendant une période prolongée, il pourrait commencer à moisir.</p>"
"<p>If necessary, rinse and wash the trivet and drip tray with a sponge and warm, soapy water.</p>","<p>Au besoin, rincez et lavez le support et le plateau d'égouttement avec une éponge et de l'eau chaude savonneuse.</p>"
"<p>If you have any questions, you are always welcome to contact us. We'll get back to you as soon as possible, within 24 hours on weekdays.</p>","<p>Si vous avez des questions, n'hésitez jamais à nous contacter. Nous vous répondrons dès que possible, dans les 24 heures les jours de semaine.</p>"
"<p>If you have hard water, descale monthly: fill the kettle with a 50/50 mix of water and white vinegar, boil, let it sit 15–20 minutes, then rinse well. Hand-wash the kettle body and any infuser basket, and never submerge the electrical base.</p>","<p>Si votre eau est dure, détartrez chaque mois : remplissez la bouilloire d'un mélange 50/50 d'eau et de vinaigre blanc, faites bouillir, laissez reposer de 15 à 20 minutes, puis rincez bien. Lavez à la main le corps de la bouilloire et tout panier-infuseur, et n'immergez jamais la base électrique.</p>"
"<p>If you mostly brew for yourself or want something travel-friendly, the 1L Tea Infuser Kettle is a compact, top-rated favorite loved by thousands of tea drinkers. If you brew for a household or guests, step up to the 1.7L or 1.8L for a full pot in one go. All of them share the same removable stainless-steel infuser, 1500W fast boil, and see-through glass body.</p>","<p>Si vous préparez surtout du thé pour vous-même ou que vous voulez quelque chose de facile à emporter, la bouilloire à infuseur de thé de 1 L est une favorite compacte et très bien cotée, adorée par des milliers d'amateurs de thé. Si vous infusez pour toute la maisonnée ou des invités, optez pour le modèle de 1,7 L ou 1,8 L pour une pleine théière d'un seul coup. Toutes partagent le même infuseur amovible en acier inoxydable, l'ébullition rapide de 1500 W et le corps en verre transparent.</p>"
"<p>If you only drink black tea, instant coffee, or just need hot water fast, a Fast-Boil kettle is all you need. But if you enjoy green, white, or oolong tea — or brew pour-over coffee — temperature control makes a real difference in flavor, since those drinks taste best below a full boil.</p>","<p>Si vous ne buvez que du thé noir, du café instantané ou que vous avez simplement besoin d'eau chaude rapidement, une bouilloire à ébullition rapide suffit amplement. Mais si vous appréciez le thé vert, blanc ou oolong — ou que vous préparez du café filtre à la main — le contrôle de température fait une vraie différence de saveur, puisque ces boissons sont meilleures en dessous de la pleine ébullition.</p>"
"<p>Introducing the Chefman reForm Collection - our flagship line of products designed to outperform and outlast, backed by a five year warranty. The reForm Collection is engineered from the ground up, with every detail and facet honed to bring tier-one experiences to your home. Each product in the reForm Collection is designed to go toe-to-toe with the best, consistently delivering superior value and extraordinary performance. </p>","<p>Voici la reForm Collection de Chefman — notre gamme phare de produits conçus pour surpasser et durer, appuyée par une garantie de cinq ans. La reForm Collection est conçue de fond en comble, chaque détail et chaque facette peaufinés pour apporter des expériences de premier ordre à votre foyer. Chaque produit de la reForm Collection est conçu pour rivaliser avec les meilleurs, offrant constamment une valeur supérieure et des performances extraordinaires. </p>"
"<p>It depends on the model. Chefman offers a gooseneck for every level — from a simple one-touch boiler to models with temperature presets for dialing in the ideal heat for coffee, matcha, or delicate teas. Check the details on the specific model you're considering.</p>","<p>Cela dépend du modèle. Chefman propose une bouilloire à col de cygne pour tous les niveaux — d'une simple bouilloire à une touche à des modèles dotés de préréglages de température pour ajuster la chaleur idéale pour le café, le matcha ou les thés délicats. Consultez les détails du modèle précis qui vous intéresse.</p>"
"<p>It depends on the pod's materials and your local recycling rules; some plastic or aluminum pods can be recycled if you separate the lid, empty the grounds, and follow your area's guidelines, and certain brands offer their own take-back programs. If reducing waste is a priority, a reusable refillable pod is the simplest way to cut down on single-use packaging.</p>","<p>Cela dépend des matériaux de la capsule et des règles de recyclage de votre région; certaines capsules en plastique ou en aluminium peuvent être recyclées si vous séparez le couvercle, videz le café moulu et suivez les directives de votre région, et certaines marques offrent leurs propres programmes de reprise. Si la réduction des déchets est une priorité, une capsule réutilisable et rechargeable est la façon la plus simple de réduire les emballages à usage unique.</p>"
"<p>It depends on what you value. Stainless steel is more durable, hides water spots, and gives you a classic metal look, but you can't see the water inside. Glass lets you watch the water boil and check the level at a glance. Chefman offers both, so you can pick the trade-off that fits your kitchen.</p>","<p>Cela dépend de ce qui compte pour vous. L'acier inoxydable est plus durable, dissimule les traces d'eau et offre un look métallique classique, mais vous ne pouvez pas voir l'eau à l'intérieur. Le verre vous permet de regarder l'eau bouillir et de vérifier le niveau d'un coup d'œil. Chefman propose les deux, vous pouvez donc choisir le compromis qui convient à votre cuisine.</p>"
"<p>It's a great match for pour-over coffee and French press, since it keeps water hot between pours instead of cooling off. Coffee brews best around 195–205°F, so if you want precise control, choose a keep-warm model that also offers temperature presets rather than a boil-only version.</p>","<p>C'est un excellent choix pour le café filtre et la cafetière à piston, car il garde l'eau chaude entre les versées plutôt que de la laisser refroidir. Le café infuse le mieux autour de 91–96 °C, donc si vous voulez un contrôle précis, choisissez un modèle à maintien au chaud qui offre aussi des températures préréglées plutôt qu'une version qui ne fait que bouillir.</p>"
<p>It’s not actually free we just price it into the products.</p>,"<p>Ce n'est pas vraiment gratuit, nous l'incluons simplement dans le prix des produits.</p>"
"<p>Keep-Warm kettles are for slow sippers, work-from-home tea drinkers, and big-mug coffee lovers — anyone who comes back for a second or third cup over the course of a morning and is tired of re-boiling every time. They're also a smart pick for hosting, when you want water ready for a round of tea without babysitting the kettle, and for households that refill throughout the day. If you like the idea of steeping and serving from one vessel, choose a keep-warm model with a built-in tea infuser.</p>","<p>Les bouilloires à maintien au chaud sont conçues pour ceux qui sirotent lentement, les amateurs de thé en télétravail et les amateurs de café en grande tasse — quiconque revient pour une deuxième ou une troisième tasse au cours d'une matinée et en a assez de refaire bouillir l'eau chaque fois. Elles constituent aussi un choix judicieux pour recevoir, lorsque vous voulez de l'eau prête pour une tournée de thé sans avoir à surveiller la bouilloire, et pour les foyers qui refont le plein tout au long de la journée. Si l'idée d'infuser et de servir à partir d'un seul contenant vous plaît, choisissez un modèle à maintien au chaud doté d'un infuseur à thé intégré.</p>"
<p>Let your customers get in touch with you by filling out the email form below.</p>,<p>Permettez à vos clients de vous joindre en remplissant le formulaire de courriel ci-dessous.</p>
"<p>Love the convenience but want less waste? Many single-serve machines accept refillable pods, so you can use your own coffee and skip the disposable capsules entirely.</p>","<p>Vous aimez la commodité, mais souhaitez réduire le gaspillage? De nombreuses machines à portion individuelle acceptent des capsules réutilisables, ce qui vous permet d'utiliser votre propre café et d'éviter entièrement les capsules jetables.</p>"
<p>Make sure the unit is unplugged and cooled.</p>,<p>Assurez-vous que l'appareil est débranché et refroidi.</p>
"<p>Many espresso machines include a steam wand, which injects steam into milk to heat it and create microfoam for drinks like lattes and cappuccinos. It takes a little practice to position the wand and texture the milk well, but most people get the hang of it within a few tries.</p>","<p>De nombreuses machines à espresso comprennent une buse à vapeur, qui injecte de la vapeur dans le lait pour le chauffer et créer une micromousse pour des boissons comme les lattés et les cappuccinos. Il faut un peu de pratique pour positionner la buse et bien texturer le lait, mais la plupart des gens y arrivent après quelques essais.</p>"
"<p>Many single-serve machines are designed to accept popular single-cup pod styles, such as the common K-Cup style sold by lots of different coffee brands. It's always smart to check your machine's instructions for the pod size and shape it supports, since not every pod format fits every brewer.</p>","<p>De nombreuses machines à portion individuelle sont conçues pour accepter les styles de capsules à tasse unique populaires, comme le style K-Cup courant vendu par de nombreuses marques de café différentes. Il est toujours judicieux de consulter les instructions de votre machine pour connaître la taille et la forme des capsules qu'elle prend en charge, car tous les formats de capsules ne conviennent pas à toutes les cafetières.</p>"
"<p>Master the shot and you've unlocked an entire menu:</p><ul><li><strong>Latte</strong> — espresso plus lots of steamed milk</li><li><strong>Cappuccino</strong> — equal parts espresso, steamed milk, and foam</li><li><strong>Flat white</strong> — espresso plus velvety microfoam</li><li><strong>Americano</strong> — espresso plus hot water</li></ul>","<p>Maîtrisez l'extraction et vous débloquez tout un menu :</p><ul><li><strong>Latté</strong> — espresso avec beaucoup de lait vapeur</li><li><strong>Cappuccino</strong> — parts égales d'espresso, de lait vapeur et de mousse</li><li><strong>Flat white</strong> — espresso avec une micromousse veloutée</li><li><strong>Americano</strong> — espresso avec de l'eau chaude</li></ul>"
"<p>Meet the kettle built for the perfect pour. Chefman gooseneck kettles give you the slow, controlled stream that pour-over coffee and matcha depend on — in a compact design that looks as good on the counter as it performs.</p>",<p>Découvrez la bouilloire conçue pour la versée parfaite. Les bouilloires à col de cygne Chefman vous offrent le débit lent et contrôlé dont dépendent le café filtre et le matcha — dans un design compact aussi beau sur le comptoir qu'il est performant.</p>
<p>Meticulously designed. Engineered to endure.</p>,<p>Conçue méticuleusement. Fabriquée pour durer.</p>
"<p>Most single-serve machines let you select from a few brew sizes, so you can make anything from a small, strong cup to a larger, milder travel mug. Keep in mind that the same pod brewed at a larger size produces a more diluted cup, so smaller sizes generally taste bolder.</p>","<p>La plupart des machines à portion individuelle vous permettent de choisir parmi quelques formats d'infusion, ce qui vous permet de préparer aussi bien une petite tasse corsée qu'une grande tasse de voyage plus douce. N'oubliez pas que la même capsule infusée dans un plus grand format produit une tasse plus diluée, alors les plus petits formats ont généralement un goût plus prononcé.</p>"
"<p>No matter which one you choose, you can count on these.</p>","<p>Peu importe votre choix, vous pouvez compter sur ces atouts.</p>"
<p>Not sure where to start?<br/>Try these collections:</p>,<p>Vous ne savez pas par où commencer?<br/>Essayez ces collections :</p>
"<p>Now that you've seen the types, here's the vocabulary behind them — the five choices that separate one kettle from another.</p>","<p>Maintenant que vous avez vu les types, voici le vocabulaire qui les accompagne — les cinq choix qui distinguent une bouilloire d'une autre.</p>"
"<p>Obsessively engineered inside and out,<br/>backed by a class-leading five year warranty.</p>","<p>Conçu avec obsession de l'intérieur comme de l'extérieur,<br/>et soutenu par une garantie de cinq ans, la meilleure de sa catégorie.</p>"
"<p>Obsessively engineered inside and out,<br/>backed by a class-leading five-year warranty.</p>","<p>Conçu avec obsession de l'intérieur comme de l'extérieur,<br/>et soutenu par une garantie de cinq ans, la meilleure de sa catégorie.</p>"
<p>Our award-winning products set the standard for culinary excellence.</p>,<p>Nos produits primés établissent la norme en matière d'excellence culinaire.</p>
<p>Our award-winning products set the standard for culinary excellence</p>,<p>Nos produits primés établissent la norme en matière d'excellence culinaire</p>
"<p>Our ExacTemp™ line of appliances are equipped to deliver perfect results through easy to use cooking presets. Featuring a built-in cooking thermometer, you can rest at ease knowing your meals will be cooked just the way you like. ExacTemp™ offers pinpoint accuracy with unparalleled convenience, bar none.</p>","<p>Notre gamme d'appareils ExacTemp™ est équipée pour offrir des résultats parfaits grâce à des programmes de cuisson faciles à utiliser. Dotée d'un thermomètre de cuisson intégré, elle vous permet d'avoir l'esprit tranquille en sachant que vos plats seront cuits exactement comme vous les aimez. ExacTemp™ offre une précision extrême avec une commodité inégalée, sans exception.</p>"
"<p>Our products are designed with you in mind, meticulously engineered inside and out, and ready to go the distance.</p>","<p>Nos produits sont conçus en pensant à vous, méticuleusement fabriqués de l'intérieur comme de l'extérieur, et prêts à tenir la distance.</p>"
"<p>Our vision is to boldly reimagine the kitchen space as a testament to the union of art and utility, combining passion and innovation to make the home-cooking experience exceptional.</p>","<p>Notre vision est de réimaginer audacieusement l'espace cuisine comme un témoignage de l'union entre l'art et l'utilité, en alliant passion et innovation pour rendre l'expérience de la cuisine maison exceptionnelle.</p>"
"<p>Pair text with a video to focus on your chosen product, collection, or blog post. Add details on availability, style, or even provide a review.</p>","<p>Associez du texte à une vidéo pour mettre en valeur le produit, la collection ou l'article de blogue de votre choix. Ajoutez des détails sur la disponibilité, le style, ou même fournissez un avis.</p>"
"<p>Pair text with an image to focus on your chosen product, collection, or blog post. Add details on availability, style, or even provide a review.</p>","<p>Associez du texte à une image pour mettre en valeur le produit, la collection ou l'article de blogue de votre choix. Ajoutez des détails sur la disponibilité, le style, ou même fournissez un avis.</p>"
"<p>Paper filters trap more oils and fine grounds, giving a cleaner, brighter cup, and they make cleanup easy. Reusable mesh filters cut down on waste and let more oils through for a fuller body, so the best choice really comes down to your taste and convenience preferences.</p>","<p>Les filtres en papier retiennent plus d'huiles et de fines particules de mouture, ce qui donne une tasse plus nette et plus vive, et ils facilitent le nettoyage. Les filtres en maille réutilisables réduisent le gaspillage et laissent passer plus d'huiles pour un corps plus riche, alors le meilleur choix dépend vraiment de vos préférences en matière de goût et de commodité.</p>"
"<p>Please read our <a href=""#"" title=""FAQ's"">FAQs</a> page to find out more.</p>","<p>Veuillez consulter notre page <a href=""#"" title=""FAQ's"">FAQ</a> pour en savoir plus.</p>"
"<p>Please read our <a href=""/pages/faqs"" title=""FAQ's"">FAQs</a> page to find out more.</p>","<p>Veuillez consulter notre page <a href=""/pages/faqs"" title=""FAQ's"">FAQ</a> pour en savoir plus.</p>"
<p>Plug in the unit. Place a large cup (at least 12 oz.) under the brew head.</p>,<p>Branchez l'appareil. Placez une grande tasse (d'au moins 355 mL) sous la tête d'infusion.</p>
"<p>Pour-over and French press coffee brew best around 195–205°F, just below boiling. A temperature-control kettle lets you hit that window consistently for a cleaner, more even extraction.</p>","<p>Le café filtre et le café à piston infusent le mieux autour de 91–96 °C, juste sous le point d'ébullition. Une bouilloire à contrôle de température vous permet d'atteindre cette plage de façon constante pour une extraction plus nette et plus uniforme.</p>"
<p>Prepare a commercial descaler according to the package directions OR a 50/50 mix of water and distilled vinegar. Fill the water reservoir completely with the mixture.</p>,<p>Préparez un détartrant commercial selon les directives de l'emballage OU un mélange 50/50 d'eau et de vinaigre distillé. Remplissez complètement le réservoir d'eau avec le mélange.</p>
"<p>Preset kettles let you pick from 5 preset temperatures matched to different teas. Advanced digital models step up to as many as 7 presets, add a steep timer for perfect brewing, and include a keep-warm function that holds your water hot for up to an hour.</p>","<p>Les bouilloires à préréglages vous permettent de choisir parmi 5 températures préréglées adaptées à différents thés. Les modèles numériques avancés vont jusqu'à 7 préréglages, ajoutent une minuterie d'infusion pour une infusion parfaite et comprennent une fonction de maintien au chaud qui garde votre eau chaude jusqu'à une heure.</p>"
<p>Press <strong>CLEAN </strong>to return to Standby mode.</p>,<p>Appuyez sur <strong>CLEAN </strong>pour revenir en mode veille.</p>
"<p>Press the <strong>CLEAN </strong>button, then the <strong>BREW | STOP </strong>button. The unit will cycle the cleaning solution through its internal parts and dispense into the cup</p>","<p>Appuyez sur le bouton <strong>CLEAN </strong>, puis sur le bouton <strong>BREW | STOP </strong>. L'appareil fera circuler la solution de nettoyage dans ses composants internes et la versera dans la tasse</p>"
<p>Refer a friend and get 15% off each other.</p>,<p>Parrainez un ami et obtenez tous les deux 15 % de rabais.</p>
"<p>Regularly wash the removable parts like the drip tray and pod holder, and run a descaling cycle every few months to remove mineral buildup from the water that can affect taste and performance. You can use a store-bought descaling solution or a diluted white vinegar rinse, always followed by a few cycles of fresh water. Descaling more often helps if you have hard water.</p>","<p>Lavez régulièrement les pièces amovibles comme le plateau d'égouttement et le porte-capsule, et effectuez un cycle de détartrage tous les quelques mois pour éliminer les dépôts minéraux de l'eau qui peuvent nuire au goût et au rendement. Vous pouvez utiliser une solution de détartrage vendue en magasin ou un rinçage au vinaigre blanc dilué, toujours suivi de quelques cycles à l'eau fraîche. Un détartrage plus fréquent est utile si votre eau est dure.</p>"
"<p>Repeat the cleaning cycles, emptying the cup each time, until the <strong>LOW WATER </strong>light comes on.</p>","<p>Répétez les cycles de nettoyage, en vidant la tasse chaque fois, jusqu'à ce que le voyant <strong>LOW WATER </strong>s'allume.</p>"
"<p>Repeat the cleaning cycles, emptying the cup each time, until the <strong>LOW WATER </strong>light comes on.</p>","<p>Répétez les cycles de nettoyage, en vidant la tasse à chaque fois, jusqu'à ce que le voyant <strong>NIVEAU D'EAU BAS </strong>s'allume.</p>"
<p>Repeat until the <strong>LOW WATER </strong>light comes on</p>,<p>Répétez jusqu'à ce que le voyant <strong>LOW WATER </strong>s'allume</p>
"<p>Replace the charcoal water filter cartridge every 1 to 2 months, at a minimum, following the instructions on page 10, steps 4-6</p>","<p>Remplacez la cartouche de filtre à eau au charbon tous les 1 à 2 mois, au minimum, en suivant les instructions à la page 10, étapes 4 à 6</p>"
<p>Rinse the water reservoir thoroughly. Return it to the base and refill with<br/>fresh water.</p>,<p>Rincez soigneusement le réservoir d'eau. Replacez-le sur la base et remplissez-le d'eau<br/>fraîche.</p>
<p>Save $30 when buying all 3 items</p>,<p>Économisez 30 $ à l'achat des 3 articles</p>
"<p>Select Chefman stainless-steel models are digital and offer temperature presets, so you can dial in the right heat for green, white, or oolong tea and pour-over coffee. Simpler boil-only stainless kettles heat to a full 212°F boil, which is ideal for black tea, instant coffee, and ramen.</p>","<p>Certains modèles Chefman en acier inoxydable sont numériques et offrent des préréglages de température, ce qui vous permet de choisir la chaleur idéale pour le thé vert, blanc ou oolong et le café à infusion lente. Les bouilloires en acier inoxydable plus simples, à ébullition seulement, chauffent jusqu'à une pleine ébullition de 100 °C, ce qui est parfait pour le thé noir, le café instantané et les ramen.</p>"
"<p>Select Chefman stainless-steel models include a keep-warm function that holds water hot for up to an hour after boiling, so your second or third cup is ready without reheating. Boil-only models don't keep warm, so check a model's features if this matters to you.</p>","<p>Certains modèles Chefman en acier inoxydable comprennent une fonction de maintien au chaud qui garde l'eau chaude jusqu'à une heure après l'ébullition, de sorte que votre deuxième ou troisième tasse est prête sans réchauffage. Les modèles à ébullition seulement ne maintiennent pas au chaud, alors vérifiez les caractéristiques d'un modèle si cela compte pour vous.</p>"
